layer,phase_id,phase_label,event_id,event_name,event_date,event_week,event_family,event_anchor,expected_direction,hypothesis,source_url,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,pre_window_truncated,post_window_truncated,post_window_crosses_luna,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_key,subcat_label,pre_sales_sum,pre_count_sum,pre_user_weeks_sum,pre_source_rows,post_sales_sum,post_count_sum,post_user_weeks_sum,post_source_rows,support_ok,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_coinbase,Clothing & Personal Care :: clothing_personal_care_misc_crypto_coinbase,Clothing & Personal Care: clothing personal care misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,1,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_coinjar,Clothing & Personal Care :: clothing_personal_care_misc_crypto_coinjar,Clothing & Personal Care: clothing personal care misc crypto coinjar,300.0,2.0,1.0,1,0.0,0.0,0.0,0,False,4.696278838047966e-07,,,,0.0013116531639260404,,,,8.744354426173602e-06,,,,4.372177213086801e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_coinspot,Clothing & Personal Care :: clothing_personal_care_misc_crypto_coinspot,Clothing & Personal Care: clothing personal care misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,1,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_swyftx,Clothing & Personal Care :: clothing_personal_care_misc_crypto_swyftx,Clothing & Personal Care: clothing personal care misc crypto swyftx,0.0,0.0,0.0,0,1000.0,1.0,1.0,1,False,,1.4261647160190558e-06,,,,0.004537184495533142,,,,4.537184495533142e-06,,,,4.537184495533142e-06,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,12,12,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_binance,Education :: education_misc_crypto_binance,Education: education misc crypto binance,611008.32,1996.0,1334.0,12,308478.51,1359.0,906.0,12,True,9.286310038804916e-05,3.961320643356523e-05,-5.324989395448393e-05,-0.5734236067067261,0.22200107313555298,0.11415403850965002,-0.10784703462590296,-0.4857951049635332,0.0007256799784892215,0.0005038865424278987,-0.00022179343606132287,-0.305635324985912,0.0004848808790095577,0.00033595061508911404,-0.00014893026392044369,-0.30714814785985417
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_coinbase,Education :: education_misc_crypto_coinbase,Education: education misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_coinjar,Education :: education_misc_crypto_coinjar,Education: education misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_coinspot,Education :: education_misc_crypto_coinspot,Education: education misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_swyftx,Education :: education_misc_crypto_swyftx,Education: education misc crypto swyftx,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_binance,Electronics & Merchandise :: electronics_merchandise_misc_crypto_binance,Electronics & Merchandise: electronics merchandise misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_coinbase,Electronics & Merchandise :: electronics_merchandise_misc_crypto_coinbase,Electronics & Merchandise: electronics merchandise misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,8,11,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_coinjar,Electronics & Merchandise :: electronics_merchandise_misc_crypto_coinjar,Electronics & Merchandise: electronics merchandise misc crypto coinjar,1890.0,41.0,33.0,8,1729.0,44.0,40.0,11,False,4.712615318254543e-07,2.3568854324257663e-07,-2.3557298858287767e-07,-0.4998773985866708,0.0010275338401351957,0.0006966938456268418,-0.0003308399945083539,-0.3219747920563125,2.2286367785687813e-05,1.769632634252952e-05,-4.590041443158294e-06,-0.20595735865518627,1.7934861904336485e-05,1.6090287786842073e-05,-1.8445741174944116e-06,-0.10284852636910521
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,1,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_coinspot,Electronics & Merchandise :: electronics_merchandise_misc_crypto_coinspot,Electronics & Merchandise: electronics merchandise misc crypto coinspot,250.0,1.0,1.0,1,0.0,0.0,0.0,0,False,6.033219164482683e-07,,,,0.001092671669646018,,,,4.370686678584072e-06,,,,4.370686678584072e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,5,4,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_swyftx,Electronics & Merchandise :: electronics_merchandise_misc_crypto_swyftx,Electronics & Merchandise: electronics merchandise misc crypto swyftx,3468.75,10.0,8.0,5,2826.8300000000004,5.0,5.0,4,False,1.1968915460450846e-06,1.1960407226769303e-06,-8.508233681542731e-10,-0.0007108608720361237,0.003029651572461429,0.003104180973990226,7.452940152879702e-05,0.02459999103733433,8.723014488036341e-06,5.49532807779737e-06,-3.227686410238971e-06,-0.3700196090085325,6.976420103173346e-06,5.49532807779737e-06,-1.4810920253759753e-06,-0.21229971869129197
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,1,12,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Entertainment & Recreation,entertainment_recreation_misc_crypto_binance,Entertainment & Recreation :: entertainment_recreation_misc_crypto_binance,Entertainment & Recreation: entertainment recreation misc crypto binance,3000.0,1.0,1.0,1,1250.0,16.0,16.0,12,False,6.2101227227654816e-06,1.5143160930637506e-07,-6.058691113459107e-06,-0.9756153596206325,0.01318397356173835,0.00046707954519314043,-0.012716894016545209,-0.964572172190282,4.394657853912784e-06,5.960355087465201e-06,1.5656972335524168e-06,0.35627283979761887,4.394657853912784e-06,5.960355087465201e-06,1.5656972335524168e-06,0.35627283979761887
subcategory,treasury_crypto_casspr_consultation_2022_12w,Treasury crypto CASSPr licensing consultation +/-12w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,12,2021-12-27,2022-03-21,2022-03-21,2022-06-13,0,0,0.20609159250032646,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Entertainment & Recreation,entertainment_recreation_misc_crypto_coinbase,Entertainment & Recreation :: entertainment_recreation_misc_crypto_coinbase,Entertainment & Recreation: entertainment recreation misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
